,title,text,subject,date,class
993,Raytheon wins $614 million modification of U.S. defense contract: Pentagon,"WASHINGTON (Reuters) - The U.S. Defense Department awarded Raytheon a $614 million modification for a contract previously valued at $630 million, the Pentagon said in a statement on Monday. Raytheon is tasked with manufacturing 17 missiles, performing support for production and engineering, providing quality assurance, and audit and engineering efforts. Work will be performed in Tucson, Arizona, and is estimated for completion in March 2020, the statement said. ",politicsNews,"August 28, 2017 ",1
994,Trump hopes government shutdown won't be necessary over wall funding,"WASHINGTON (Reuters) - President Donald Trump said on Monday he hoped a government shutdown would not be necessary over his demand that the U.S. Congress fund his proposed wall along the southern border with Mexico. At a news conference with visiting Finnish President Sauli Niinisto, Trump also said Mexico may pay for the wall by reimbursement. Mexico has adamantly said it will not pay for the wall. “One way or the other Mexico is going to pay for the wall,” said Trump. Trump also said he would probably need to terminate the North American Free Trade Agreement treaty to get what he considers a fair trade deal with U.S. economic partners Mexico and Canada. “I believe that you will at least have to start the termination process before a fair deal can be arrived at,” he said. ",politicsNews,"August 28, 2017 ",1
995,Pentagon notified U.S. Congress of $593 million military sale to Nigeria,"WASHINGTON (Reuters) - The Pentagon has notified the U.S. Congress of the sale to Nigeria of 12 Super Tucano A-29 planes and weapons worth $593 million, which the West African country wants for its fight against the militant group Boko Haram. The Federal Register on Monday published the Aug. 2 notification from the Pentagon’s Defense Security Cooperation Agency. The sale includes thousands of bombs and rockets and was originally agreed by former President Barack Obama’s administration. The Super Tucano A-29, an agile, propeller-driven plane with reconnaissance and surveillance as well as attack capabilities, is made by Brazil’s Embraer. A second production line is in Florida, in a partnership between Embraer and privately held Sierra Nevada Corp of Sparks, Nevada. The Super Tucano costs more than $10 million each and the price can go much higher depending on the configuration. It is powered by a Pratt & Whitney Canada PT 6 engine. The Obama administration delayed the deal after incidents including the Nigerian Air Force’s bombing of a refugee camp in January that killed 90 to 170 civilians. President Donald Trump has said he plans to go ahead with foreign defense sales delayed under Obama by human rights concerns. (This story corrects headline and paragraphs 1 and 2 to reflect that the notification was made on Aug. 2, not on Monday)  ",politicsNews,"August 30, 2017 ",1
996,Trump rescinds Obama limits on transfer of military gear to police,"WASHINGTON (Reuters) - U.S. President Donald Trump on Monday issued an executive order revoking limits imposed by predecessor Barack Obama on the transfer of surplus military equipment to local law enforcement agencies, the White House said. Obama had curtailed the equipment transfer program after law enforcement officers using military-style armored vehicles and guns confronted protesters in Ferguson, Missouri, in 2014 following the fatal police shooting of a black teenager. Trump’s executive order said, “All executive departments and agencies are directed, as of the date of this order and consistent with Federal law, to cease implementing those recommendations and, if necessary, to take prompt action to rescind any rules, regulations, guidelines, or policies implementing them.” The Republican president has reversed or cut back many of his Democratic predecessor’s policies since taking office in January. The use of military equipment in Ferguson prompted a wider outcry over the use of war-fighting equipment by local law enforcement agencies in the United States. After a review, Obama barred the military from transferring certain types of equipment to police or sheriff’s departments, including tracked armored vehicles, armed aircraft or vehicles of any kind, .50-caliber firearms and ammunition, grenade launchers, bayonets and camouflage uniforms. Obama also required law enforcement agencies to justify the need for items like helicopters and other aircraft, wheeled armored vehicles, unmanned drones, riot helmets and “flash-bang” grenades. “These restrictions that had been imposed went too far,” U.S. Attorney General Jeff Sessions told a meeting of the Fraternal Order of Police union in Nashville, Tennessee, earlier on Monday. “We will not put superficial concerns above public safety. We will do our best to get you what you need.” Sessions did not specify what those superficial concerns were. Sessions said helmets and body armor available through the Defense Department program were the types of equipment that saved the life of a police officer during the 2016 Orlando, Florida, nightclub shooting. And helicopters and armored vehicles are vital to emergency and disaster response, he said. Monday’s order drew criticism from some of Trump’s fellow Republicans in Congress. “It is one thing for federal officials to work with local authorities to reduce or solve crime, but it is another for them to subsidize militarization,” Senator Rand Paul said in a statement. Paul promised to introduce legislation that would ban transfers of certain military equipment to local law enforcement agencies, improve transparency surrounding such transfers, and require the agencies to return equipment prohibited under the proposed law. U.S. Representative Mark Sanford also condemned the executive order, criticizing the transfer program as a potential waste of taxpayers’ dollars. He said in a statement that he had introduced a bill in 2016 to auction off military equipment instead of give it to local agencies. The Defense Department’s law enforcement support program has transferred more than $6 billion worth of equipment to police agencies since its inception 25 years ago, Pentagon figures show. ",politicsNews,"August 28, 2017 ",1
997,Lawmakers should OK relief for Harvey victims: Nancy Pelosi,"WASHINGTON (Reuters) - U.S. House of Representatives’ Democratic Leader Nancy Pelosi said on Monday that Republicans and Democrats should join together to pass timely relief for victims of Tropical Storm Harvey, which has been hitting Texas with historic flooding. “Republicans must be ready to join Democrats in passing a timely relief bill that makes all necessary resources available through emergency spending,” Pelosi said in a statement. She also said that because the National Flood Insurance Program is expiring at the end of September, lawmakers must move quickly  to ensure that affordable flood insurance continues to be available. ",politicsNews,"August 28, 2017 ",1
998,Energy Secretary Perry cancels Kazakhstan visit due to hurricane,"ALMATY (Reuters) - United States Energy Secretary Rick Perry has canceled a planned visit to Kazakhstan on Monday, the U.S. embassy in Kazakhstan said, due to Hurricane Harvey. “Due to Hurricane Harvey and the Department of Energy’s duty to react to emergencies related to power supply and energy infrastructure, the planned visit by Energy Secretary Rick Perry to Astana is canceled,” the embassy said in a Russian-language statement. Deputy Secretary Dan Brouillette would lead the U.S. delegation instead of Perry, it said. Perry was due to meet Kazakh Energy Minister Kanat Bozumbayev later on Monday. U.S. companies are among the biggest investors in the oil-rich Central Asian nation. Harvey, which wreaked havoc along the U.S. Gulf coast over the weekend, is the most powerful hurricane to hit Texas in more than 50 years, killing at least two people, causing large-scale flooding, and forcing the closure of Houston port as well as several refineries. ",politicsNews,"August 28, 2017 ",1
999,Trump's firm sought Moscow real estate deal during presidential run: Washington Post,"WASHINGTON (Reuters) - Donald Trump’s company was pursuing a Moscow real estate deal while he was running for U.S. president in late 2015 and early 2016, the Washington Post reported on Sunday. The Post report cited people familiar with the proposal and records viewed by Trump Organization lawyers. The newspaper said investors and Trump’s company had signed a letter of intent to build a Trump Tower in Moscow but the project, lacking land and permits, was abandoned at the end of January 2016, just before the U.S. presidential primaries began, according to several people familiar with the proposal. The White House initially referred Reuters’ queries to White House special counsel Ty Cobb and later to the Trump Organization. Neither responded immediately to a request for comment. The Washington Post report comes amid investigations by an independent special counsel and congressional committees into whether Trump campaign aides colluded with Moscow to influence the 2016 U.S. election. Trump and the Russian government have denied any collusion. In July 2016, Trump denied business connections with Russia and said on Twitter: “for the record, I have ZERO investments in Russia.” He told a news conference the next day: “I have nothing to do with Russia.” Discussions about the Moscow project began in earnest in September 2015, the Washington Post said, citing people briefed on the deal. An unidentified investor planned to build the project and, under a licensing agreement, put Trump’s name on it. However, it was unclear how involved or aware Trump was of his company’s negotiations, the newspaper reported. Before the project was dropped, a Russian-born real estate developer had urged Trump to visit Moscow to promote the proposal and suggested he could get Russian President Vladimir Putin to say “great things” about Trump, according to the report, which cited people briefed on the correspondence. Trump, who was elected in November 2016, never went to Moscow, the newspaper said. Details about the proposed deal were contained in a batch of emails to be turned over to congressional investigators shortly, the report said. ",politicsNews,"August 28, 2017 ",1
1000,Trump renews threat to scrap NAFTA going into next round of talks,"WASHINGTON (Reuters) - U.S. President Donald Trump renewed his threat to scrap NAFTA and ripped on trading partners Canada and Mexico in a tweet early on Sunday, days before the three countries were scheduled to hold a second round of negotiations on rewriting the 23-year-old agreement. “We are in the NAFTA (worst trade deal ever made) renegotiation process with Mexico & Canada. Both being very difficult, may have to terminate?” he wrote. In a separate Sunday morning tweet, Trump repeated his pledge that Mexico will eventually pay for his proposed border wall, saying the barrier is needed due to Mexico’s high crime rate. In response, Mexico’s foreign ministry issued a statement Sunday afternoon reiterating the country’s position that it will not “in any way or under any circumstance” pay for Trump’s signature border wall. The ministry added that overcoming violent crime associated with cross-border drug trafficking is the responsibility of both nations, pointing to the high demand for drugs in the United States from Mexico and other countries.   Trump, a Republican, promised during his campaign to build the wall and overhaul or eliminate the North American Free Trade Agreement, which he cast as killing jobs and exacerbating the U.S. deficit, and to adopt a more protectionist stance for trade generally.  The first five-day round of talks between the three countries concluded last Sunday, with all sides committing to follow an accelerated process in revamping the agreement, which was originally signed by former President Bill Clinton, a Democrat whose wife, former Secretary of State Hillary Clinton, ran against Trump in the 2016 election. The second round of NAFTA talks will kick off on Friday in Mexico City. Mexico’s negotiating position will continue to be “serious and constructive” and the country’s negotiators will not hash out differences “via social media or the press,” the foreign ministry’s statement said. Going into the next round of NAFTA talks, Trump has kept the heat turned up. Both Mexico and Canada have dismissed his musing in a Tuesday speech that “we’ll end up probably terminating NAFTA at some point” as a negotiating tactic. ",politicsNews,"August 27, 2017 ",1
1001,Tillerson says U.S. will keep up 'peaceful pressure' on North Korea,"WASHINGTON (Reuters) - U.S. Secretary of State Rex Tillerson said on Sunday the firing of three ballistic missiles by North Korea this week was a provocative act but that the United States will continue to seek a peaceful resolution.  “We do view it as a provocative act against the United States and our allies,” Tillerson said in an interview on Fox News Sunday. “We’re going to continue our peaceful pressure campaign as I have described it, working with allies, working with China as well to see if we can bring the regime in Pyongyang to the negotiating table.” ",politicsNews,"August 27, 2017 ",1
1002,"Trump was wrong to pardon controversial sheriff, Ryan says","WASHINGTON (Reuters) - President Donald Trump should not have pardoned a former Arizona sheriff who was convicted of criminal contempt in a case of racial profiling, the Republican speaker of the House of Representatives, Paul Ryan, said on Saturday. Trump announced on Friday he was pardoning Joe Arpaio, an anti-immigration hardliner found guilty last month for flouting a 2011 court order that barred officers from detaining Latino motorists solely on the suspicion they were illegal immigrants. “Law-enforcement officials have a special responsibility to respect the rights of everyone in the United States. We should not allow anyone to believe that responsibility is diminished by this pardon,” Ryan said in a statement. “The speaker does not agree with the decision,” Ryan’s spokesman Doug Andres said. Some other prominent Republicans, including Arizona Senator John McCain and former Florida Governor Jeb Bush, have also criticized Trump for the controversial pardon. Arpaio, 85, was an outspoken supporter of Trump’s presidential campaign and both men have argued for tougher policies against illegal immigration. As president, Trump has broad powers to issue pardons and he had said Arpaio was convicted for “doing his job”.  Arpaio lost his own bid for re-election in Arizona’s Maricopa County in November, after 24 years in office. ",politicsNews,"August 27, 2017 ",1
1003,"Gorka, a Trump adviser and Bannon ally, is out: White House","WASHINGTON (Reuters) - White House adviser Sebastian Gorka, who was closely aligned with a nationalist faction led by ousted senior strategist Steve Bannon, no longer works for President Donald Trump, the White House said on Friday. “Sebastian Gorka did not resign, but I can confirm he no longer works at the White House,” a White House official said in a statement. The official did not elaborate, but the statement suggested that Gorka had been fired. Gorka had reportedly feuded with national security adviser General H.R. McMaster and was unhappy with the decision Trump announced this week - backed by McMaster and the U.S. military - to reorient U.S. policy in Afghanistan. Gorka, who frequently appeared on cable news shows to tout Trump’s policies, was a divisive figure within the  administration, seen by veteran intelligence professionals and diplomats as an ideologue with little real-world experience. He is the latest in a string of hawkish or nationalist advisers to leave the National Security Council and other parts of the White House in recent weeks, suggesting that in the battle among Trump’s foreign policy advisers, internationalist voices such as those of McMaster, Defense Secretary Jim Mattis and Secretary of State Rex Tillerson are prevailing. Earlier, the conservative Federalist news outlet, citing multiple sources familiar with the situation, said Gorka, a counterterrorism expert, had quit. In a letter of resignation, Gorka expressed dissatisfaction with the current state of the Trump administration, the Federalist said. “As a result, the best and most effective way I can support you, Mr. President, is from outside the People’s House,” Gorka was quoted as saying in the letter.  Trump fired Bannon a week ago in the latest White House shake-up, removing a far-right architect of his 2016 election victory and a driving force behind his nationalist and anti-globalization agenda. “Regrettably, outside of yourself, the individuals who most embodied and represented the policies that will ‘Make America Great Again,’ have been internally countered, systematically removed, or undermined in recent months. This was made patently obvious as I read the text of your speech on Afghanistan this week,” he said in the letter. A U.S. citizen born in Britain with Hungarian parents, Gorka worked as national security editor at Bannon’s Breitbart news website, where he often warned of Islamic terrorism. ",politicsNews,"August 26, 2017 ",1
1004,Trump likely to rescind Obama 'Dreamer' program: media reports,"WASHINGTON (Reuters) - U.S. President Donald Trump is likely to rescind an Obama-era policy that protects nearly 600,000 immigrants who entered the country illegally as children and are known as “Dreamers,” according to media reports on Friday. Trump’s decision on whether to end the Deferred Action for Childhood Arrivals, or DACA, policy could be announced as early as next week, reported ABC News, citing multiple sources. Attorney General Jeff Sessions discussed the program with senior White House officials on Thursday, according to an administration official. Department of Homeland Security spokesman David Lapan denied reports that the department had made any recommendations on DACA to the White House. “There have been continuing discussions about DACA but nothing has been determined,” Lapan told Reuters. White House Press Secretary Sarah Sanders told reporters on Friday that the program continues to be under review. A White House spokesperson told Reuters that only Congress can legislate a permanent solution for the plight of children who are currently protected from deportation by DACA. Trump had pledged on the election campaign trail to scrap all of former President Barack Obama’s executive orders on immigration, including DACA. Immigrant advocates reacted to the news with a flurry of statements, promising to defend the program with protest and legal action. “Immigrant youth fought to create the DACA program and we will fight like hell to defend it,” said Greisa Martinez Rosas, Advocacy Director and DACA-beneficiary of United We Dream said in a statement. Civil rights groups said ending the program could increase racial divisions in the country in the wake of the recent violence in Charlottesville. Ten Republican state attorneys general in June urged the Trump administration to rescind the DACA program, while noting that the government did not have to revoke permits that had already been issued. If the federal government did not withdraw DACA by Sept. 5, the attorneys general said they would file a legal challenge to the program in a Texas federal court. The 10 who signed the letter represent Alabama, Arkansas,  Idaho, Kansas, Louisiana, Nebraska, South Carolina, Tennessee, Texas and West Virginia. A larger coalition of 26 Republican attorneys general had challenged the Obama-era policy covering illegal immigrant parents, known as DAPA, that had been blocked by the courts before it took effect. The Department of Homeland Security rescinded that policy earlier this year. ",politicsNews,"August 25, 2017 ",1
1005,Trump slaps sanctions on Venezuela; Maduro sees effort to force default,"CARACAS/WASHINGTON/ (Reuters) - U.S. President Donald Trump signed an executive order that prohibits dealings in new debt from the Venezuelan government or its state oil company on Friday in an effort to halt financing that the White House said fuels President Nicolas Maduro’s “dictatorship.” Maduro, who has frequently blamed the United States for waging an “economic war” on Venezuela, said the United States was seeking to force Venezuela to default — but he said it would not succeed. The order is Washington’s biggest sanctions blow to date against Maduro and is intended to punish his leftist government for what Trump has called an erosion of democracy in the oil-rich country, which is already reeling from an economic crisis. It suggests a weakening in already strained relations between the two countries. Just three days ago, Maduro said the relations between Caracas and Washington were at their lowest point ever. “All they’re trying to do to attack Venezuela is crazy,” said Maduro on a TV broadcast on Friday. “With the efforts of our people, it will fail and Venezuela will be stronger, more free, and more independent.” Venezuela faces a severe recession with millions suffering food and medicine shortages and soaring inflation. The South American nation relies on oil for some 95 percent of export revenue. Citgo Petroleum [PDVSAC.UL], the U.S. refiner of Venezuela’s ailing state-run oil company PDVSA, is “practically” being forced to close by the order, warned Maduro, adding that a preliminary analysis showed the sanctions would impede Venezuelan crude exports to the United States. He said he was calling “urgent” meetings with U.S. clients of Venezuelan oil. The new sanctions ban trade in any new issues of U.S.-dollar-denominated debt of the Venezuelan government and PDVSA [PDVSA.UL] because the ban applies to use of the U.S. financial system.  As a result, it will be it tricky for PDVSA to refinance its heavy debt burden. Investors had expected that PDVSA would seek to ease upcoming payments through such an operation, as it did last year, which usually requires that new bonds be issued. Additional financial pressure on PDVSA could push the cash-strapped company closer to a possible default, or bolster its reliance on key allies China and Russia, which have already lent Caracas billions of dollars.  “They want us to fall into default,” said Maduro, adding that just under two-thirds of Venezuelan bond holders are in the United States. Maduro insisted that Venezuela would continue paying its debts. The decision also blocks Citgo Petroleum from sending dividends back to the South American nation, a senior official said, in a further blow to PDVSA’s coffers. However, the order stops short of a major ban on crude trading that could have disrupted Venezuela’s oil industry and worsened the country’s faltering economy. It also protects holders of most existing Venezuelan government and PDVSA bonds, who were relieved the sanctions did not go further. Venezuelan and PDVSA bonds were trading broadly higher on Friday afternoon. “Maduro may no longer take advantage of the American financial system to facilitate the wholesale looting of the Venezuelan economy at the expense of the Venezuelan people,” U.S. Treasury Secretary Steven Mnuchin said on Friday. Venezuela’s Oil Ministry and PDVSA did not immediately respond to a request for comment.  PDVSA, the financial engine of Maduro’s government, is already struggling due to low global oil prices, mismanagement, allegations of corruption and a brain drain. Washington last month sanctioned PDVSA’s finance vice president, Simon Zerpa, complicating some of the company’s operations as Americans are now banned from doing business with him. Trump has so far spared Venezuela from broader sanctions against its vital oil industry, but officials have said such actions are under consideration. The Republican president has also warned of a “military option” for Venezuela, although White House national security adviser H.R. McMaster said on Friday that no such actions are anticipated in the “near future.” Venezuela has for months struggled to find financing because of PDVSA’s cash flow problems and corruption scandals have led institutions to tread cautiously, regardless of sanctions. Russia and its state oil company Rosneft have emerged as an increasingly important source of financing for PDVSA, according to a Reuters report.   On at least two occasions, the Venezuelan government has used Russian cash to avoid imminent defaults on payments to bondholders, a high-level PDVSA official told Reuters. “At this point our view is that the country can scrape by without defaulting this year, largely with the help of Chinese and Russian backing and by further squeezing imports. Next year is a tossup,” said Raul Gallegos, an analyst with the consultancy Control Risks. However, China has grown reticent to extend further loans because of payment delays and corruption. Russia has been negotiating financing in exchange for oil assets in Venezuela, sources have told Reuters, but going forward it would be difficult for the OPEC member to provide enough assets to keep up loans destined for bond payments. Venezuela’s government has around $2 billion in available cash to make $1.3 billion in bond payments by the end of the year and to cover the import of food and medicine, according to documents reviewed by Reuters. ",politicsNews,"August 25, 2017 ",1
1006,"Holding keys to debt limit, Democrats weigh tax demands","WASHINGTON (Reuters) - Democrats in the U.S. Congress wield little clout nowadays, but they will likely have plenty of influence on the looming issue of the U.S. debt ceiling and party leaders are considering whether they should try to convert that advantage into bargaining power on tax reform. Even though they control the White House and both chambers of Congress, Republicans are again divided among themselves as pressing fiscal issues rattle financial markets and test President Donald Trump’s ability to keep the country’s accounts in order. The debt ceiling is a legal cap on how much money the federal government can borrow to fund its budget deficits and meet debt obligations. Failure to meet payments could lead to a default and a downgrade in America’s credit rating, with the potential to trigger global financial shockwaves. Speaking to reporters at the White House on Friday, U.S. Treasury Secretary Steven Mnuchin said he was “100 percent confident” that the debt ceiling would be raised in September. “There is no scenario where the government won’t be paying its bills,” Mnuchin said. Action is needed to raise the debt ceiling by Sept. 29, the administration has warned, although some fiscal experts say the deadline may actually be mid-October. The Trump administration wants Congress to pass a “clean” increase, without extraneous political measures attached. But, reflecting long divisions in the party over fiscal policy, many conservative Republicans have said they will not  vote for a debt-limit bill that does not also contain promises of federal spending cuts. So, analysts say, Trump and Republican leaders will need the votes of Democrats, who generally favor a clean bill, to raise the debt limit and avoid a default. Armed with this edge, Democrats are considering using the debt debate to press Republicans for bipartisan tax reform, said Democratic Senate aides, which would inject new uncertainty into the debt limit issue. Overhauling the tax code is a top priority for Trump and his fellow Republicans, but they have made little progress since the president took office in January. Their behind-closed-doors planning process so far on tax reform has ignored the Democrats. Senate Democratic leader Chuck Schumer and House of Representatives Democratic leader Nancy Pelosi are skeptical about supporting a debt ceiling increase while Republicans pursue tax cuts that Democrats say would cause the federal deficit to balloon. “We’re telling Republicans that if it is their intention to use that debt limit increase to allow for tax cuts for the wealthy, that they are going to have a harder time getting Democratic votes,” said a Senate Democratic aide. Senate Democrats offered earlier this month to move forward with bipartisan legislation on taxes, on condition that changes do not add to the deficit or benefit the wealthy. For now, Senate and House Democrats are watching  Republicans and the Trump administration wrangle over the debt ceiling, with no clear plan yet in sight. Senate Majority Leader Mitch McConnell and House Speaker Paul Ryan have not said if they want a clean bill. Ryan said on Thursday that Congress will pass legislation to raise the federal debt ceiling, noting that lawmakers have several options. McConnell has said the debt ceiling will be raised, a spokesman said on Thursday. Pelosi spokesman Drew Hammill said in an email: “Leader Pelosi has expressed support for a clean debt ceiling hike, but has also echoed the concerns that many House Democrats have about supporting such a move while Republicans simultaneously blow a multi-trillion dollar hole in the deficit with tax cuts for millionaires and billionaires.” Given the stakes, Schumer and Pelosi would face a daunting task in holding their parties’ lawmakers together if they want to squeeze concessions out of Republicans with the country on the brink of a potential default. Some Democrats are skeptical such a strategy could work. “We ought to get the debt ceiling done. It’s a bad precedent to try to use the debt ceiling for leverage for other political objectives,” said Representative John Yarmuth, the top Democrat on the House Budget Committee. Federal Reserve Governor Jerome Powell expressed concern on Friday about the possibility of the debt ceiling not being raised.  “If the debt ceiling were not to be raised, the United States would not be able to pay all of its bills. That’s never happened before; it would be unprecedented and that could be a major shock to the economy,” Powell said in an interview with CNBC during a conference in Jackson Hole, Wyoming. Democrats have been talking about using the debt ceiling as a lever against Republican tax reform since June and laid out their conditions for working together on tax legislation in an Aug. 1 letter to Trump and Republican leaders. McConnell flatly rejected the idea of broad bipartisanship. But it could be the only way forward on taxes if Republicans cannot agree on a budget resolution for fiscal 2018. That is needed to unlock a legislative provision that would allow them to pass a tax bill in the Senate, where Republicans have only a slim majority, without Democratic support.     ",politicsNews,"August 25, 2017 ",1
1007,U.S. opposes changing NJ Senator Menendez's corruption trial schedule,"(Reuters) - Federal prosecutors on Friday opposed a last-ditch effort by New Jersey Senator Robert Menendez to allow periodic delays in his federal corruption trial in Newark, New Jersey, next month so that he can travel to Washington to cast critical Senate votes. U.S. District Judge William Walls on Tuesday had rejected Menendez’s request, saying the Democrat was free to “absent himself” from testimony but did not deserve special treatment, being “no worse and no better than any other defendant.” In a filing on Thursday, Menendez said his “constitutional obligations” to his constituents justified altering the trial schedule so he could vote on raising the debt ceiling to avoid a government shutdown, rewriting the tax code and renewing the soon-to-expire National Flood Insurance Program. Republicans have a narrow Senate majority, and Menendez said July’s failed effort to repeal the Affordable Care Act showed his absence from any vote could be “potentially determinative.” The trial is scheduled to begin on Sept. 6. Prosecutors on Friday said the scheduling conflicts resulted from Menendez’s lengthy, failed pursuit of a meritless argument that the Constitution immunized him from prosecution. “No defendant should receive special treatment based on power or privilege,” prosecutors said. “This court should reject defendant Menendez’s effort to let politics in Washington dictate the trial schedule in Newark.” Menendez later countered that U.S. Supreme Court precedents and “common sense” justified an accommodation. It is unclear when the judge will rule on Menendez’s request. The senator was charged with accepting campaign donations and gifts, including a stay at a Caribbean villa and private jet flights, from co-defendant Salomon Melgen in exchange for lobbying on the Florida eye doctor’s behalf. Both men have pleaded not guilty to fraud and bribery. Jury selection was completed on Wednesday. If Menendez were found guilty and removed from the Senate before New Jersey Governor Chris Christie completes his term on Jan. 16, 2018, then Christie, a Republican, could name a replacement. Christie’s successor could fill any subsequent vacancy. The case is U.S. v. Menendez et al, U.S. District Court, District of New Jersey, No. 15-cr-00155.  ",politicsNews,"August 25, 2017 ",1
1008,Trump signs memo directing Pentagon to implement transgender ban,"WASHINGTON (Reuters) - U.S. President Donald Trump signed a memorandum on Friday that directs the U.S. military not to accept transgender men and women as recruits and halts the use of government funds for sex-reassignment surgeries for active personnel unless the process is already underway. The memo, released by the White House, laid out in more detail a ban on transgender individuals serving in the U.S. armed forces that Trump announced via Twitter last month, reversing a policy shift started under his predecessor, President Barack Obama. In it, Trump directed the Department of Defense and Department of Homeland Security to stop using government funds for sex-reassignment procedures unless it is necessary “to protect the health of an individual who has already begun a course of treatment to reassign his or her sex,” the memo said. The order requires Secretary of Defense Jim Mattis to determine in the coming months how to handle transgender individuals currently serving in the military using criteria including “military effectiveness and lethality,” budget constraints and law. A White House official who briefed reporters about the memo declined to specify whether transgender service men and women who are currently active in the military could continue to serve based on such criteria. The official said Trump decided the Obama administration had not identified a sufficient basis for changing what was then long-standing policy on transgender troops. The memo called on Mattis to submit a plan to Trump by February 21, 2018, on how to implement the changes. Trump’s decision appealed to some in his conservative political base while creating uncertainty for thousands of transgender service members, many of whom came out after the Pentagon said in 2016 it would allow transgender people to serve openly. The change drew swift criticism from advocates of lesbian, gay, bisexual and transgender (LGBT) rights. “The President’s order to remove transgender service members from the United States armed forces and deny them healthcare is nothing less than a purge,” Matt Thorn, executive director of OutServe-SLDN, a group dedicated to LGBT equality in the military, said in a statement. “Our military is strongest when all people who are fit to serve have the opportunity to do so. This unprecedented policy amounts to a purge of qualified, contributing troops, and will serve only to undermine unit cohesion and weaken military readiness,” said Jennifer Levi, an official at the gay rights group GLAD (GLBTQ Legal Advocates & Defenders) in a statement. Asked how the policy squared with Trump’s pledge to stand up for gay rights, the White House official said the president would ensure that such rights were protected but had been critical previously of the transgender changes under the Obama administration. ",politicsNews,"August 25, 2017 ",1
1009,Venezuela says U.S. sanctions designed to push Venezuela to default,CARACAS (Reuters) - Venezuelan President Nicolas Maduro said on Friday his U.S. counterpart Donald Trump’s executive order prohibiting dealings in new debt from the Venezuelan government or its state oil company PDVSA was designed to push the crisis-hit country into default and essentially forces the closure of its U.S. refining unit Citgo.    Maduro added in a TV address from the presidential palace that a preliminary analysis showed the sanctions would impede Venezuela’s crude exports to the United States. ,politicsNews,"August 25, 2017 ",1
1010,Mueller seeking testimony from PR executives with Manafort ties: NBC,"WASHINGTON (Reuters) - Special Counsel Robert Mueller has issued grand jury subpoenas seeking testimony from public relations executives who worked on an international campaign organized by former Trump campaign adviser Paul Manafort, NBC News reported on Friday, citing people familiar with the matter. This is the first indication that Mueller, who is investigating possible collusion between President Donald Trump’s campaign team and Russia, is beginning to compel witness testimony before the grand jury, NBC said. Russia’s government has denied interfering in the election and the president has denied collusion took place. One executive whose firm received a subpoena told NBC Mueller’s team is looking at the lobbying campaign, which ran from 2012 to 2014. Some of the firms involved in the campaign received subpoenas for documents weeks ago, and Mueller’s team is now seeking testimony, NBC quoted him as saying. Manafort, whose Virginia apartment was raided by FBI agents last month, is a key figure in the Mueller probe. The longtime political consultant and lobbyist is being investigated for possible money laundering and has been targeted as someone who might testify against former colleagues, two people familiar with Mueller’s work have said. ",politicsNews,"August 25, 2017 ",1
1011,Robert Mueller examining Flynn's role in seeking Clinton emails from hackers: WSJ,"(Reuters) - Special Counsel Robert Mueller is examining what role, if any former national security adviser Mike Flynn may have had in an effort to obtain Hillary Clinton’s emails from Russian hackers, the Wall Street Journal reported on Friday.  Efforts to seek out the hackers who stole emails of former Democratic presidential candidate Hillary Clinton was led by Republican activist Peter Smith, the Journal said.  Mueller was appointed special counsel to determine whether there was collusion between President Donald Trump’s 2016 presidential campaign and Moscow. Flynn resigned in February after revelations that he had discussed U.S. sanctions on Russia with the Russian ambassador to the United States before Trump took office and misled Vice President Mike Pence about the conversations. Representatives from the White House and Mueller’s office could not immediately be reached for comment.  ",politicsNews,"August 25, 2017 ",1
1012,Trump says criticism of him by Republican Senator Corker 'strange',"WASHINGTON (Reuters) - President Donald Trump took Republican Senator Bob Corker to task on Twitter on Friday, apparently responding to the Foreign Relations Committee chair’s comment that Trump did not understand the nation’s character and had not demonstrated competence. “Strange statement by Bob Corker considering that he is constantly asking me whether or not he should run again in ‘18. Tennessee not happy!” Trump wrote of the Tennessee senator. Responding to Trump’s comments about violence at a neo-Nazi and white supremacist protest earlier this month, Corker recently said, “The president has not yet been able to demonstrate the stability, nor some of the competence, that he needs to demonstrate in order to be successful.” ",politicsNews,"August 25, 2017 ",1
